clean_text,label
hey a guy i know is breathing down my neck to get him some bud anyway you d be able to get a half track to usf tonight,0
response is one of d powerful weapon NUMBER occupy a place in others heart so always give response NUMBER who cares NUMBER u gud night swt dreams take care,0
nokia phone is lovly,0
free message thanks for using the auction subscription service NUMBER NUMBER p msgrcvd NUMBER skip an auction txt out NUMBER unsubscribe txt stop customercare NUMBER,1
bored housewives chat n date now NUMBER NUMBER NUMBER bt national rate NUMBER p min only from landlines,1
sorry da today i wont come to play i have driving clas,0
i m really sorry i lit your hair on fire,0
oh shit i thought that was your trip loooooool that just makes so much more sense now grins and the sofa reference was the sleep on a couch link you sent me wasn t that how you went on your trip oh and didn t your babe go with you for that celebration with your rents,0
okey dokey swashbuckling stuff what oh,0
watching cartoon listening music amp at eve had to go temple amp church what about u,0
NUMBER tension face NUMBER smiling face NUMBER waste face NUMBER innocent face NUMBER terror face NUMBER cruel face NUMBER romantic face NUMBER lovable face NUMBER decent face lt gt joker face,0
dip s cell dead so i m coming with him u better respond else we shall come back,0
well you know what i mean texting,0
hi dis is yijue i would be happy to work wif all for gek NUMBER,0
lol oops sorry have fun,0
wat happened to the cruise thing,0
i know dat feelin had it with pete wuld get with em nuther place nuther time mayb,0
lyricalladie NUMBER f is inviting you to be her friend reply yes NUMBER or no NUMBER see her URL stop send stop frnd to NUMBER,1
the world s most happiest frnds never have the same characters dey just have the best understanding of their differences,0
no NUMBER polyphonic tone NUMBER ur mob every week just txt pt NUMBER to NUMBER NUMBER st tone free so get txtin now and tell ur friends NUMBER p tone NUMBER reply hl NUMBER info,1
yeah just open chat and click friend lists then make the list easy as pie,0
alright tyler s got a minor crisis and has to be home sooner than he thought so be here asap,0
when where do i pick you up,0
as usual u can call me ard NUMBER smth,0
new theory argument wins d situation but loses the person so dont argue with ur friends just kick them amp say i m always correct,0
for many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections,0
poor girl can t go one day lmao,0
or just do that NUMBER times,0
todays vodafone numbers ending with NUMBER are selected to a receive a NUMBER award if your number matches call NUMBER to receive your NUMBER award,1
you have to pls make a note of all she s exposed to also find out from her school if anyone else was vomiting is there a dog or cat in the house let me know later,0
japanese proverb if one can do it u too can do it if none can do it u must do it indian version if one can do it let him do it if none can do it leave it and finally kerala version if one can do it stop him doing it if none can do it make a strike against it,0
sounds like there could be a lot of time spent in that chastity device boy grins or take your beatings like a good dog going to lounge in a nice long bath now,0
its worse if if uses half way then stops its better for him to complete it,0
miserable they don t tell u that the side effects of birth control are massive gut wrenching cramps for the first NUMBER months i didn t sleep at all last night,0
send me the new number,0
convey my regards to him,0
want the latest video handset NUMBER anytime any network mins half price line rental reply or call NUMBER for delivery tomorrow,1
NUMBER and half years i missed your friendship,0
i cant pick the phone right now pls send a message,0
oh for fuck s sake she s in like tallahassee,0
haha that was the first person i was gonna ask,0
ou are guaranteed the latest nokia phone a NUMBER gb ipod mp NUMBER player or a NUMBER prize txt word collect to no NUMBER ibhltd ldnw NUMBER h NUMBER p mtmsgrcvd NUMBER,1
taka lor wat time u wan NUMBER come n look NUMBER us,0
free polyphonic ringtone text super to NUMBER to get your free poly tone of the week now NUMBER sn pobox NUMBER nr NUMBER NUMBER zs subscription NUMBER pw,1
i m reaching in another NUMBER stops,0
no i didn t mean to post it i wrote it and like so many other times i ve ritten stuff to you i let it sit there it was what i was feeling at the time i was angry before i left i hit send then stop it wasn t there i checked on my phone when i got to my car it wasn t there you said you didn t sleep you were bored so why wouldn t that be the time to clean fold laundry etc at least make the bed,0
warner village NUMBER c colin farrell in swat this wkend warner village get NUMBER free med popcorn just show msg ticket kiosk valid NUMBER NUMBER NUMBER c t c kiosk reply sony NUMBER mre film offers,1
will you come online today night,0
then anything special,0
i m in solihull do you want anything,0
will do have a good day,0
we regret to inform u that the nhs has made a mistake u were never actually born please report NUMBER yor local hospital NUMBER b terminated we r sorry NUMBER the inconvenience,0
love that holiday monday feeling even if i have to go to the dentists in an hour,0
i am on the way to tirupur,0
goal arsenal NUMBER henry NUMBER v liverpool NUMBER henry scores with a simple shot from NUMBER yards from a pass by bergkamp to give arsenal a NUMBER goal margin after NUMBER mins,1
you ve already got a flaky parent it snot supposed to be the child s job to support the parent not until they re the ride age anyway i m supposed to be there to support you and now i ve hurt you unintentional but hurt nonetheless,0
we took hooch for a walk toaday and i fell over splat grazed my knees and everything should have stayed at home see you tomorrow,0
just dropped em off omw back now,0
this is the NUMBER nd time we have tried NUMBER contact u u have won the NUMBER pound prize NUMBER claim is easy call NUMBER now only NUMBER p per min bt national rate,1
sitting in mu waiting for everyone to get out of my suite so i can take a shower,0
re your call you didn t see my facebook huh,0
g says you never answer your texts confirm deny,0
its so common hearin how r u wat r u doing how was ur day so let me ask u something different did u smile today if not do it now gud evng,0
hi dear call me its urgnt i don t know whats your problem you don t want to work or if you have any other problem at least tell me wating for your reply,0
oh yah we never cancel leh haha,0
we can go NUMBER e normal pilates after our intro,0
ok let u noe when i leave my house,0
oh yes why is it like torture watching england,0
wanna do some art d,0
just hopeing that wasn t too pissed up to remember and has gone off to his sisters or something,0
got what it takes NUMBER take part in the wrc rally in oz u can with lucozade energy text rally le to NUMBER NUMBER p see packs or lucozade co uk wrc itcould be u,1
hi the sexychat girls are waiting for you to text them text now for a great night chatting send stop to stop this service,1
good morning my boytoy how s those yummy lips where s my sexy buns now what do you do do you think of me do you crave me do you need me,0
match started india lt gt for NUMBER,0
once free call me sir,0
hey do you want anything to buy,0
hey babe how s it going did you ever figure out where your going for new years,0
k k congratulation,0
g wants to know where the fuck you are,0
no it was cancelled yeah baby well that sounds important so i understand my darlin give me a ring later on this fone love kate x,0
